@relation inputbaru4

@attribute Ax numeric
@attribute Ay numeric
@attribute Az numeric
@attribute Lx numeric
@attribute Ly numeric
@attribute Lz numeric
@attribute Gx numeric
@attribute Gy numeric
@attribute Gz numeric
@attribute Class {walking,standing,jogging,sitting}

@data
-2.020172,0.862991,8.414108,-0.006415,0.351791,0.60088,0.522202,-0.512314,0.09082,jogging
-2.765472,1.019897,9.159409,-0.006415,0.351791,0.60088,0.522202,-0.512314,0.09082,jogging
-2.294754,1.33371,8.492554,-0.006415,0.351791,0.60088,0.522202,-0.512314,0.09082,jogging
-2.07901,1.353317,7.923767,-0.006415,0.351791,0.60088,0.522202,-0.512314,0.09082,jogging
-2.07901,1.353317,7.923767,0.09111,-0.322029,-1.065571,0.522202,-0.512314,0.09082,jogging
-2.059403,1.490616,7.747253,0.09111,-0.322029,-1.065571,0.522202,-0.512314,0.09082,jogging
-2.432053,1.569061,7.198074,0.09111,-0.322029,-1.065571,0.522202,-0.512314,0.09082,jogging
-2.432053,1.569061,7.198074,0.09111,-0.322029,-1.065571,0.44429,0.525986,-0.326431,jogging
-2.745865,1.804428,6.786209,0.09111,-0.322029,-1.065571,0.44429,0.525986,-0.326431,jogging
-2.942001,1.686737,6.923492,0.09111,-0.322029,-1.065571,0.44429,0.525986,-0.326431,jogging
-2.804703,1.70636,7.551117,0.09111,-0.322029,-1.065571,0.44429,0.525986,-0.326431,jogging
-2.804703,1.70636,7.551117,0.566949,0.238124,-1.925204,0.44429,0.525986,-0.326431,jogging
-2.804703,1.70636,7.551117,0.566949,0.238124,-1.925204,-0.755829,1.866501,-2.132278,jogging
-4.432602,-0.245163,6.310577,0.566949,0.238124,-1.925204,-0.755829,1.866501,-2.132278,jogging
-4.432602,-0.245163,6.310577,1.906153,-0.759683,-1.201765,-0.755829,1.866501,-2.132278,jogging
-4.432602,-0.245163,6.310577,1.906153,-0.759683,-1.201765,0.265167,4.017685,-4.31842,jogging
-6.03598,-7.879639,3.074371,1.906153,-0.759683,-1.201765,0.265167,4.017685,-4.31842,jogging
-6.03598,-7.879639,3.074371,-2.695138,-2.458023,0.060684,0.265167,4.017685,-4.31842,jogging
-6.03598,-7.879639,3.074371,-2.695138,-2.458023,0.060684,0.01506,2.479126,-2.996307,jogging
-5.070038,-10.066528,1.662216,-2.695138,-2.458023,0.060684,0.01506,2.479126,-2.996307,jogging
-5.070038,-10.066528,1.662216,0.011988,-0.254564,0.116926,0.01506,2.479126,-2.996307,jogging
-5.070038,-10.066528,1.662216,0.011988,-0.254564,0.116926,0.023941,0.679382,-0.586533,jogging
-1.368027,-10.017487,0.995377,0.011988,-0.254564,0.116926,0.023941,0.679382,-0.586533,jogging
-1.368027,-10.017487,0.995377,0.644975,-0.474712,-0.988704,0.023941,0.679382,-0.586533,jogging
-1.368027,-10.017487,0.995377,0.644975,-0.474712,-0.988704,-0.053833,0.545807,-0.099747,jogging
-0.686462,-9.948837,0.196121,0.644975,-0.474712,-0.988704,-0.053833,0.545807,-0.099747,jogging
-0.686462,-9.948837,0.196121,1.48213,-0.225741,-0.2852,-0.053833,0.545807,-0.099747,jogging
-0.686462,-9.948837,0.196121,1.48213,-0.225741,-0.2852,-0.03598,0.352982,-0.113449,jogging
-0.397171,-9.894897,0.196136,1.48213,-0.225741,-0.2852,-0.03598,0.352982,-0.113449,jogging
-0.397171,-9.894897,0.196136,0.87989,-0.438372,-0.210809,-0.03598,0.352982,-0.113449,jogging
-0.397171,-9.894897,0.196136,0.87989,-0.438372,-0.210809,-0.076492,0.013824,0.127747,jogging
-0.529556,-10.056717,0.254974,0.87989,-0.438372,-0.210809,-0.076492,0.013824,0.127747,jogging
-0.529556,-10.056717,0.254974,0.763626,-0.265787,-0.126758,-0.076492,0.013824,0.127747,jogging
-0.529556,-10.056717,0.254974,0.763626,-0.265787,-0.126758,0.041794,-0.312088,0.271835,jogging
-0.755112,-9.98317,0.289291,0.763626,-0.265787,-0.126758,0.041794,-0.312088,0.271835,jogging
-0.755112,-9.98317,0.289291,0.754002,0.129079,-0.381663,0.041794,-0.312088,0.271835,jogging
-0.755112,-9.98317,0.289291,0.754002,0.129079,-0.381663,0.047699,-0.34494,0.037277,jogging
-1.059113,-9.791931,0.539368,0.754002,0.129079,-0.381663,0.047699,-0.34494,0.037277,jogging
-1.059113,-9.791931,0.539368,0.093688,-0.256946,-0.181045,0.047699,-0.34494,0.037277,jogging
-1.059113,-9.791931,0.539368,0.093688,-0.256946,-0.181045,0.115982,-0.492416,-0.066711,jogging
-1.049301,-9.973358,0.720779,0.093688,-0.256946,-0.181045,0.115982,-0.492416,-0.066711,jogging
-1.049301,-9.973358,0.720779,0.107623,-0.095965,-0.177509,0.115982,-0.492416,-0.066711,jogging
-1.049301,-9.973358,0.720779,0.107623,-0.095965,-0.177509,-0.080215,-0.212311,-0.131088,jogging
-0.862976,-9.943939,0.681549,0.107623,-0.095965,-0.177509,-0.080215,-0.212311,-0.131088,jogging
-0.862976,-9.943939,0.681549,0.334403,-0.021498,-0.05095,-0.080215,-0.212311,-0.131088,jogging
-0.862976,-9.943939,0.681549,0.334403,-0.021498,-0.05095,0.007446,-0.142807,-0.065277,jogging
-0.191223,-9.708572,0.362839,0.334403,-0.021498,-0.05095,0.007446,-0.142807,-0.065277,jogging
-0.191223,-9.708572,0.362839,0.074982,-0.132931,0.780283,0.007446,-0.142807,-0.065277,jogging
-0.191223,-9.708572,0.362839,0.074982,-0.132931,0.780283,0.098267,-0.250122,0.064087,jogging
-0.353027,-9.811554,0.809036,0.074982,-0.132931,0.780283,0.098267,-0.250122,0.064087,jogging
-0.353027,-9.811554,0.809036,-0.396683,-0.232799,0.153874,0.098267,-0.250122,0.064087,jogging
-0.353027,-9.811554,0.809036,-0.396683,-0.232799,0.153874,0.292175,-0.096924,0.031845,jogging
-0.882599,-9.757614,1.623001,-0.396683,-0.232799,0.153874,0.292175,-0.096924,0.031845,jogging
-0.882599,-9.757614,1.623001,2.110795,1.296122,0.866081,0.292175,-0.096924,0.031845,jogging
-0.882599,-9.757614,1.623001,2.110795,1.296122,0.866081,0.5784,0.92041,0.821884,jogging
-0.053925,-7.585434,3.711807,2.110795,1.296122,0.866081,0.5784,0.92041,0.821884,jogging
-0.053925,-7.585434,3.711807,-1.054825,-3.060555,-1.34971,0.5784,0.92041,0.821884,jogging
-0.053925,-7.585434,3.711807,-1.054825,-3.060555,-1.34971,-0.768448,-1.307922,0.653702,jogging
-5.859467,-12.43483,1.976028,-1.054825,-3.060555,-1.34971,-0.768448,-1.307922,0.653702,jogging
-5.859467,-12.43483,1.976028,-1.9618,-1.723908,0.47981,-0.768448,-1.307922,0.653702,jogging
-5.859467,-12.43483,1.976028,-1.9618,-1.723908,0.47981,1.509705,-1.348984,-0.483093,jogging
-2.378098,-8.085571,4.059952,-1.9618,-1.723908,0.47981,1.509705,-1.348984,-0.483093,jogging
-2.378098,-8.085571,4.059952,1.288161,4.210412,-3.340946,1.509705,-1.348984,-0.483093,jogging
-2.378098,-8.085571,4.059952,1.288161,4.210412,-3.340946,0.690674,2.016022,0.660278,jogging
-3.824585,-6.398834,4.398285,1.288161,4.210412,-3.340946,0.690674,2.016022,0.660278,jogging
-3.824585,-6.398834,4.398285,-0.35743,-0.96352,0.582387,0.690674,2.016022,0.660278,jogging
-3.824585,-6.398834,4.398285,-0.35743,-0.96352,0.582387,-0.676956,1.657181,0.548294,jogging
-6.683228,-7.693314,2.93219,-0.35743,-0.96352,0.582387,-0.676956,1.657181,0.548294,jogging
-6.683228,-7.693314,2.93219,-0.558756,0.742081,-0.690593,-0.676956,1.657181,0.548294,jogging
-6.683228,-7.693314,2.93219,-0.558756,0.742081,-0.690593,-0.189697,0.425537,-0.002838,jogging
-7.291229,-6.163467,0.539352,-0.558756,0.742081,-0.690593,-0.189697,0.425537,-0.002838,jogging
-7.291229,-6.163467,0.539352,-1.147605,0.012877,-1.149237,-0.189697,0.425537,-0.002838,jogging
-7.291229,-6.163467,0.539352,-1.147605,0.012877,-1.149237,-1.153763,-1.126022,-1.574707,jogging
-3.996201,-9.463409,0.779633,-1.147605,0.012877,-1.149237,-1.153763,-1.126022,-1.574707,jogging
-3.996201,-9.463409,0.779633,0.308688,0.184287,-0.228335,-1.153763,-1.126022,-1.574707,jogging
-3.996201,-9.463409,0.779633,0.308688,0.184287,-0.228335,0.153519,0.301804,-1.111527,jogging
-2.559525,-9.154511,0.161804,0.308688,0.184287,-0.228335,0.153519,0.301804,-1.111527,jogging
-2.559525,-9.154511,0.161804,0.281277,4.615642,0.402715,0.153519,0.301804,-1.111527,jogging
-2.559525,-9.154511,0.161804,0.281277,4.615642,0.402715,0.104523,0.457855,0.156128,jogging
-0.176514,-6.178177,0.975754,0.281277,4.615642,0.402715,0.104523,0.457855,0.156128,jogging
-0.176514,-6.178177,0.975754,0.599906,-0.193275,0.166722,0.104523,0.457855,0.156128,jogging
-0.176514,-6.178177,0.975754,0.599906,-0.193275,0.166722,0.522949,0.269226,-2.26619,jogging
0.049026,-11.311966,0.411881,0.599906,-0.193275,0.166722,0.522949,0.269226,-2.26619,jogging
0.049026,-11.311966,0.411881,-0.496153,-2.319338,-3.850888,0.522949,0.269226,-2.26619,jogging
0.049026,-11.311966,0.411881,-0.496153,-2.319338,-3.850888,-0.943237,0.855728,-0.000122,jogging
0.284378,-12.018036,-1.323898,-0.496153,-2.319338,-3.850888,-0.943237,0.855728,-0.000122,jogging
0.284378,-12.018036,-1.323898,-0.931949,-1.236333,0.79269,-0.943237,0.855728,-0.000122,jogging
0.284378,-12.018036,-1.323898,-0.931949,-1.236333,0.79269,-2.038223,2.258804,0.420959,jogging
3.432327,-8.237579,-3.608841,-0.931949,-1.236333,0.79269,-2.038223,2.258804,0.420959,jogging
3.432327,-8.237579,-3.608841,-0.931949,-1.236333,0.79269,-2.038223,2.258804,0.420959,jogging
3.726532,-7.315765,-4.314926,-0.931949,-1.236333,0.79269,-2.038223,2.258804,0.420959,jogging
3.667694,-6.452774,-4.90332,-0.931949,-1.236333,0.79269,-2.038223,2.258804,0.420959,jogging
3.059677,-5.629013,-5.119064,-0.931949,-1.236333,0.79269,-2.038223,2.258804,0.420959,jogging
2.981216,-4.883713,-5.687851,-0.931949,-1.236333,0.79269,-2.038223,2.258804,0.420959,jogging
3.255814,-4.138413,-6.099731,-0.931949,-1.236333,0.79269,-2.038223,2.258804,0.420959,jogging
2.706635,-3.451935,-7.139237,-0.931949,-1.236333,0.79269,-2.038223,2.258804,0.420959,jogging
2.706635,-3.451935,-7.139237,-0.056434,0.074817,0.858833,-2.038223,2.258804,0.420959,jogging
3.157745,-3.000839,-7.94339,-0.056434,0.074817,0.858833,-2.038223,2.258804,0.420959,jogging
4.216858,-2.098618,-8.237579,-0.056434,0.074817,0.858833,-2.038223,2.258804,0.420959,jogging
4.216858,-2.098618,-8.237579,-0.056434,0.074817,0.858833,-2.060837,1.229507,-1.106979,jogging
4.19725,-1.569061,-8.27681,-0.056434,0.074817,0.858833,-2.060837,1.229507,-1.106979,jogging
3.74614,-1.74559,-8.472946,-0.056434,0.074817,0.858833,-2.060837,1.229507,-1.106979,jogging
4.19725,-1.804428,-6.962723,-0.056434,0.074817,0.858833,-2.060837,1.229507,-1.106979,jogging
5.119064,-0.882599,-3.687302,-0.056434,0.074817,0.858833,-2.060837,1.229507,-1.106979,jogging
10.35582,-10.72847,-12.003342,-0.056434,0.074817,0.858833,-2.060837,1.229507,-1.106979,jogging
11.199188,-9.904724,-7.237305,-0.056434,0.074817,0.858833,-2.060837,1.229507,-1.106979,jogging
5.883987,-7.217697,-4.746414,-0.056434,0.074817,0.858833,-2.060837,1.229507,-1.106979,jogging
7.90416,-3.922653,-2.196686,-0.056434,0.074817,0.858833,-2.060837,1.229507,-1.106979,jogging
7.90416,-3.922653,-2.196686,-0.050137,4.886291,-1.330969,-2.060837,1.229507,-1.106979,jogging
7.158859,-3.667694,-2.902771,-0.050137,4.886291,-1.330969,-2.060837,1.229507,-1.106979,jogging
6.590073,-6.413544,-2.275147,-0.050137,4.886291,-1.330969,-2.060837,1.229507,-1.106979,jogging
6.590073,-6.413544,-2.275147,-0.050137,4.886291,-1.330969,0.566727,-1.318649,0.741867,jogging
6.727356,-9.473221,-1.647522,-0.050137,4.886291,-1.330969,0.566727,-1.318649,0.741867,jogging
4.19725,-10.179306,-0.294205,-0.050137,4.886291,-1.330969,0.566727,-1.318649,0.741867,jogging
0.7453,-9.98317,-0.7453,-0.050137,4.886291,-1.330969,0.566727,-1.318649,0.741867,jogging
-3.334259,-10.140076,-1.235642,-0.050137,4.886291,-1.330969,0.566727,-1.318649,0.741867,jogging
-5.315201,-8.64946,-3.491165,-0.050137,4.886291,-1.330969,0.566727,-1.318649,0.741867,jogging
-5.982056,-7.453049,-3.804977,-0.050137,4.886291,-1.330969,0.566727,-1.318649,0.741867,jogging
-5.413269,-5.099457,-3.040054,-0.050137,4.886291,-1.330969,0.566727,-1.318649,0.741867,jogging
-5.511337,-7.472672,-2.745865,-0.050137,4.886291,-1.330969,0.566727,-1.318649,0.741867,jogging
-5.511337,-7.472672,-2.745865,2.307613,-0.972102,2.87625,0.566727,-1.318649,0.741867,jogging
-9.159409,-18.063843,-1.137573,2.307613,-0.972102,2.87625,0.566727,-1.318649,0.741867,jogging
-9.159409,-18.063843,-1.137573,2.307613,-0.972102,2.87625,4.181473,-4.670044,-0.61293,jogging
-1.922104,-29.02768,0.941437,2.307613,-0.972102,2.87625,4.181473,-4.670044,-0.61293,jogging
2.588959,-30.126022,-4.040344,2.307613,-0.972102,2.87625,4.181473,-4.670044,-0.61293,jogging
-1.922104,-28.929611,-7.747253,2.307613,-0.972102,2.87625,4.181473,-4.670044,-0.61293,jogging
-4.059952,-19.45639,-3.981506,2.307613,-0.972102,2.87625,4.181473,-4.670044,-0.61293,jogging
-6.393936,-10.081238,-6.550842,2.307613,-0.972102,2.87625,4.181473,-4.670044,-0.61293,jogging
-8.061066,-6.648911,-12.297546,2.307613,-0.972102,2.87625,4.181473,-4.670044,-0.61293,jogging
-9.767426,-10.414658,-16.59285,2.307613,-0.972102,2.87625,4.181473,-4.670044,-0.61293,jogging
-9.355545,-10.748093,-11.885666,2.307613,-0.972102,2.87625,4.181473,-4.670044,-0.61293,jogging
-9.06134,-6.903885,-4.216858,2.307613,-0.972102,2.87625,4.181473,-4.670044,-0.61293,jogging
-9.06134,-6.903885,-4.216858,-4.426319,-15.112532,-8.291128,4.181473,-4.670044,-0.61293,jogging
-8.217972,-5.374039,-5.295593,-4.426319,-15.112532,-8.291128,4.181473,-4.670044,-0.61293,jogging
-8.217972,-5.374039,-5.295593,-4.426319,-15.112532,-8.291128,0.499878,0.032227,-0.413452,jogging
-4.864105,-5.982056,-1.039505,-4.426319,-15.112532,-8.291128,0.499878,0.032227,-0.413452,jogging
0.196136,-13.552795,-2.549728,-4.426319,-15.112532,-8.291128,0.499878,0.032227,-0.413452,jogging
-1.647522,-23.692871,-1.784805,-4.426319,-15.112532,-8.291128,0.499878,0.032227,-0.413452,jogging
-2.373215,-35.931564,-6.786209,-4.426319,-15.112532,-8.291128,0.499878,0.032227,-0.413452,jogging
1.098343,-37.971344,-5.040619,-4.426319,-15.112532,-8.291128,0.499878,0.032227,-0.413452,jogging
0.431488,-32.38156,1.470993,-4.426319,-15.112532,-8.291128,0.499878,0.032227,-0.413452,jogging
-5.90361,-16.828217,9.453613,-4.426319,-15.112532,-8.291128,0.499878,0.032227,-0.413452,jogging
-1.078735,-0.941437,10.042007,-4.426319,-15.112532,-8.291128,0.499878,0.032227,-0.413452,jogging
4.020721,7.864929,12.081787,-4.426319,-15.112532,-8.291128,0.499878,0.032227,-0.413452,jogging
4.020721,7.864929,12.081787,-3.051723,-16.964027,1.336945,0.499878,0.032227,-0.413452,jogging
5.805542,8.159134,15.965225,-3.051723,-16.964027,1.336945,0.499878,0.032227,-0.413452,jogging
5.805542,8.159134,15.965225,-3.051723,-16.964027,1.336945,-6.618881,4.029831,0.729645,jogging
4.452225,5.217133,17.33815,-3.051723,-16.964027,1.336945,-6.618881,4.029831,0.729645,jogging
2.45166,3.255814,16.298645,-3.051723,-16.964027,1.336945,-6.618881,4.029831,0.729645,jogging
2.275147,3.040054,13.278198,-3.051723,-16.964027,1.336945,-6.618881,4.029831,0.729645,jogging
3.78537,-1.569061,8.159134,-3.051723,-16.964027,1.336945,-6.618881,4.029831,0.729645,jogging
3.373489,-11.336487,-1.549454,-3.051723,-16.964027,1.336945,-6.618881,4.029831,0.729645,jogging
3.432327,-25.673813,-20.770477,-3.051723,-16.964027,1.336945,-6.618881,4.029831,0.729645,jogging
-1.824036,-22.476837,-8.629852,-3.051723,-16.964027,1.336945,-6.618881,4.029831,0.729645,jogging
-3.020447,-5.86438,15.690643,-3.051723,-16.964027,1.336945,-6.618881,4.029831,0.729645,jogging
3.19696,-3.177353,10.493118,-3.051723,-16.964027,1.336945,-6.618881,4.029831,0.729645,jogging
3.19696,-3.177353,10.493118,0.173388,7.578076,17.778465,-6.618881,4.029831,0.729645,jogging
13.121292,-6.531235,-6.256638,0.173388,7.578076,17.778465,-6.618881,4.029831,0.729645,jogging
13.121292,-6.531235,-6.256638,0.173388,7.578076,17.778465,3.644592,-4.201447,-0.384811,jogging
7.747253,-8.531784,-3.922653,0.173388,7.578076,17.778465,3.644592,-4.201447,-0.384811,jogging
4.15802,-8.629852,4.314926,0.173388,7.578076,17.778465,3.644592,-4.201447,-0.384811,jogging
-5.079849,-24.320496,12.630966,0.173388,7.578076,17.778465,3.644592,-4.201447,-0.384811,jogging
-22.104187,-32.165817,-11.473785,0.173388,7.578076,17.778465,3.644592,-4.201447,-0.384811,jogging
3.098908,-30.126022,-20.280151,0.173388,7.578076,17.778465,3.644592,-4.201447,-0.384811,jogging
4.883713,-22.574905,-9.747803,0.173388,7.578076,17.778465,3.644592,-4.201447,-0.384811,jogging
-1.725967,-15.29837,-9.120178,0.173388,7.578076,17.778465,3.644592,-4.201447,-0.384811,jogging
-8.041458,-9.06134,-17.495056,0.173388,7.578076,17.778465,3.644592,-4.201447,-0.384811,jogging
-7.649185,-7.511887,-16.651688,0.173388,7.578076,17.778465,3.644592,-4.201447,-0.384811,jogging
-7.649185,-7.511887,-16.651688,-9.803846,-12.52878,1.67097,3.644592,-4.201447,-0.384811,jogging
-7.590347,-6.413544,-8.31604,-9.803846,-12.52878,1.67097,3.644592,-4.201447,-0.384811,jogging
-7.590347,-6.413544,-8.31604,-9.803846,-12.52878,1.67097,3.298843,-0.971069,-1.7211,jogging
-8.27681,-4.236466,-4.824875,-9.803846,-12.52878,1.67097,3.298843,-0.971069,-1.7211,jogging
-10.39505,-2.785095,-5.138687,-9.803846,-12.52878,1.67097,3.298843,-0.971069,-1.7211,jogging
-8.178741,-1.627899,-1.412155,-9.803846,-12.52878,1.67097,3.298843,-0.971069,-1.7211,jogging
-6.688141,-3.41272,-1.157181,-9.803846,-12.52878,1.67097,3.298843,-0.971069,-1.7211,jogging
-4.589508,-7.511887,-2.373215,-9.803846,-12.52878,1.67097,3.298843,-0.971069,-1.7211,jogging
-1.314087,-11.101135,-2.981216,-9.803846,-12.52878,1.67097,3.298843,-0.971069,-1.7211,jogging
1.608292,-20.82933,-7.198074,-9.803846,-12.52878,1.67097,3.298843,-0.971069,-1.7211,jogging
-4.059952,-30.420227,-6.354706,-9.803846,-12.52878,1.67097,3.298843,-0.971069,-1.7211,jogging
0.353043,-37.46141,-4.295319,-9.803846,-12.52878,1.67097,3.298843,-0.971069,-1.7211,jogging
0.353043,-37.46141,-4.295319,-11.443741,5.647409,0.53846,3.298843,-0.971069,-1.7211,jogging
-0.823761,-25.105026,7.001953,-11.443741,5.647409,0.53846,3.298843,-0.971069,-1.7211,jogging
-0.823761,-25.105026,7.001953,-11.443741,5.647409,0.53846,-5.862366,2.714447,1.53978,jogging
-2.726242,-4.785645,15.337601,-11.443741,5.647409,0.53846,-5.862366,2.714447,1.53978,jogging
0.902206,9.551682,16.024063,-11.443741,5.647409,0.53846,-5.862366,2.714447,1.53978,jogging
8.296433,14.92572,17.78926,-11.443741,5.647409,0.53846,-5.862366,2.714447,1.53978,jogging
7.708023,10.277374,19.927109,-11.443741,5.647409,0.53846,-5.862366,2.714447,1.53978,jogging
2.11824,2.942001,17.534286,-11.443741,5.647409,0.53846,-5.862366,2.714447,1.53978,jogging
0.706085,-1.039505,14.964951,-11.443741,5.647409,0.53846,-5.862366,2.714447,1.53978,jogging
0.764923,-4.824875,9.767426,-11.443741,5.647409,0.53846,-5.862366,2.714447,1.53978,jogging
2.804703,-11.650299,3.922653,-11.443741,5.647409,0.53846,-5.862366,2.714447,1.53978,jogging
2.804703,-11.650299,3.922653,0.013056,14.249062,23.683102,-5.862366,2.714447,1.53978,jogging
1.314087,-22.08458,-9.98317,0.013056,14.249062,23.683102,-5.862366,2.714447,1.53978,jogging
-0.176514,-28.537354,-23.771317,0.013056,14.249062,23.683102,-5.862366,2.714447,1.53978,jogging
-0.176514,-28.537354,-23.771317,0.013056,14.249062,23.683102,2.087311,-0.494049,0.528275,jogging
-5.511337,-19.103348,-14.435394,0.013056,14.249062,23.683102,2.087311,-0.494049,0.528275,jogging
-9.120178,-4.53067,3.216583,0.013056,14.249062,23.683102,2.087311,-0.494049,0.528275,jogging
-1.137573,8.904434,21.613861,0.013056,14.249062,23.683102,2.087311,-0.494049,0.528275,jogging
17.475449,-0.254974,18.201141,0.013056,14.249062,23.683102,2.087311,-0.494049,0.528275,jogging
20.142853,-20.142853,11.061905,0.013056,14.249062,23.683102,2.087311,-0.494049,0.528275,jogging
0.823761,-15.553345,9.041733,0.013056,14.249062,23.683102,2.087311,-0.494049,0.528275,jogging
-2.745865,-9.728195,9.394775,0.013056,14.249062,23.683102,2.087311,-0.494049,0.528275,jogging
-5.511337,-15.317993,14.827652,0.013056,14.249062,23.683102,2.087311,-0.494049,0.528275,jogging
-5.511337,-15.317993,14.827652,0.919014,5.634505,15.693523,2.087311,-0.494049,0.528275,jogging
-22.771042,-27.674362,3.255814,0.919014,5.634505,15.693523,2.087311,-0.494049,0.528275,jogging
-0.235367,-32.695374,-15.945618,0.919014,5.634505,15.693523,2.087311,-0.494049,0.528275,jogging
-0.235367,-32.695374,-15.945618,0.919014,5.634505,15.693523,2.719757,-2.488998,-0.95224,jogging
6.23703,-27.262482,-13.886215,0.919014,5.634505,15.693523,2.719757,-2.488998,-0.95224,jogging
3.471558,-17.122406,-6.217423,0.919014,5.634505,15.693523,2.719757,-2.488998,-0.95224,jogging
-3.922653,-7.962997,-10.924606,0.919014,5.634505,15.693523,2.719757,-2.488998,-0.95224,jogging
-9.787033,-4.452225,-22.280716,0.919014,5.634505,15.693523,2.719757,-2.488998,-0.95224,jogging
-8.531784,-6.374329,-13.729309,0.919014,5.634505,15.693523,2.719757,-2.488998,-0.95224,jogging
-5.315201,-4.471832,-4.962158,0.919014,5.634505,15.693523,2.719757,-2.488998,-0.95224,jogging
-6.433167,-2.942001,-6.001663,0.919014,5.634505,15.693523,2.719757,-2.488998,-0.95224,jogging
-7.531509,-1.922104,-1.66713,0.919014,5.634505,15.693523,2.719757,-2.488998,-0.95224,jogging
-7.531509,-1.922104,-1.66713,-4.914005,-4.438965,-13.323492,2.719757,-2.488998,-0.95224,jogging
-7.139237,-1.686737,0.019608,-4.914005,-4.438965,-13.323492,2.719757,-2.488998,-0.95224,jogging
-4.766037,-4.19725,-2.196686,-4.914005,-4.438965,-13.323492,2.719757,-2.488998,-0.95224,jogging
-4.766037,-4.19725,-2.196686,-4.914005,-4.438965,-13.323492,-0.847656,1.310135,-0.170059,jogging
1.569061,-19.279877,-9.943939,-4.914005,-4.438965,-13.323492,-0.847656,1.310135,-0.170059,jogging
1.961334,-29.655304,-8.119904,-4.914005,-4.438965,-13.323492,-0.847656,1.310135,-0.170059,jogging
-0.431488,-34.83322,-13.748917,-4.914005,-4.438965,-13.323492,-0.847656,1.310135,-0.170059,jogging
1.216019,-37.42218,-7.433441,-4.914005,-4.438965,-13.323492,-0.847656,1.310135,-0.170059,jogging
5.197525,-31.812775,0.823761,-4.914005,-4.438965,-13.323492,-0.847656,1.310135,-0.170059,jogging
-6.492004,-16.357498,12.964386,-4.914005,-4.438965,-13.323492,-0.847656,1.310135,-0.170059,jogging
0.411881,4.883713,12.885941,-4.914005,-4.438965,-13.323492,-0.847656,1.310135,-0.170059,jogging
8.669083,14.92572,16.63208,-4.914005,-4.438965,-13.323492,-0.847656,1.310135,-0.170059,jogging
8.669083,14.92572,16.63208,-2.261587,-25.993578,-4.296681,-0.847656,1.310135,-0.170059,jogging
6.903885,12.022949,19.691757,-2.261587,-25.993578,-4.296681,-0.847656,1.310135,-0.170059,jogging
3.883438,5.86438,19.358322,-2.261587,-25.993578,-4.296681,-0.847656,1.310135,-0.170059,jogging
3.883438,5.86438,19.358322,-2.261587,-25.993578,-4.296681,-5.521439,3.377564,1.365753,jogging
3.138123,4.079559,16.63208,-2.261587,-25.993578,-4.296681,-5.521439,3.377564,1.365753,jogging
1.412155,1.843643,13.80777,-2.261587,-25.993578,-4.296681,-5.521439,3.377564,1.365753,jogging
0.921829,-1.372925,10.0224,-2.261587,-25.993578,-4.296681,-5.521439,3.377564,1.365753,jogging
-1.235642,-7.158859,4.49144,-2.261587,-25.993578,-4.296681,-5.521439,3.377564,1.365753,jogging
-3.059677,-17.55391,-7.041168,-2.261587,-25.993578,-4.296681,-5.521439,3.377564,1.365753,jogging
0.03923,-28.105865,-20.025177,-2.261587,-25.993578,-4.296681,-5.521439,3.377564,1.365753,jogging
-1.804428,-21.280426,-13.160522,-2.261587,-25.993578,-4.296681,-5.521439,3.377564,1.365753,jogging
-4.766037,-8.531784,6.433167,-2.261587,-25.993578,-4.296681,-5.521439,3.377564,1.365753,jogging
-4.766037,-8.531784,6.433167,-4.45246,-15.3697,-7.757793,-5.521439,3.377564,1.365753,jogging
4.864105,1.510223,20.064407,-4.45246,-15.3697,-7.757793,-5.521439,3.377564,1.365753,jogging
22.437622,-16.004456,8.943665,-4.45246,-15.3697,-7.757793,-5.521439,3.377564,1.365753,jogging
22.437622,-16.004456,8.943665,-4.45246,-15.3697,-7.757793,3.693131,-3.549927,0.420349,jogging
4.020721,-15.553345,11.72876,-4.45246,-15.3697,-7.757793,3.693131,-3.549927,0.420349,jogging
-2.726242,-10.120468,4.452225,-4.45246,-15.3697,-7.757793,3.693131,-3.549927,0.420349,jogging
-5.844757,-10.904999,9.218246,-4.45246,-15.3697,-7.757793,3.693131,-3.549927,0.420349,jogging
-22.927948,-25.458069,11.356094,-4.45246,-15.3697,-7.757793,3.693131,-3.549927,0.420349,jogging
-0.7453,-32.734604,-14.317703,-4.45246,-15.3697,-7.757793,3.693131,-3.549927,0.420349,jogging
4.628738,-28.949234,-11.532623,-4.45246,-15.3697,-7.757793,3.693131,-3.549927,0.420349,jogging
1.961334,-19.672134,-6.766586,-4.45246,-15.3697,-7.757793,3.693131,-3.549927,0.420349,jogging
-3.726532,-10.35582,-4.687576,-4.45246,-15.3697,-7.757793,3.693131,-3.549927,0.420349,jogging
-3.726532,-10.35582,-4.687576,-3.200773,-18.542713,-7.473575,3.693131,-3.549927,0.420349,jogging
-10.179306,-2.569336,-17.220474,-3.200773,-18.542713,-7.473575,3.693131,-3.549927,0.420349,jogging
-10.0224,-4.275696,-13.160522,-3.200773,-18.542713,-7.473575,3.693131,-3.549927,0.420349,jogging
-10.0224,-4.275696,-13.160522,-3.200773,-18.542713,-7.473575,3.547745,-1.716797,-2.019943,jogging
-7.374603,-4.785645,-9.218246,-3.200773,-18.542713,-7.473575,3.547745,-1.716797,-2.019943,jogging
